Year,School Code,School Name,School Type,School Street,School City,School State,School Zip,School County,School District Name,District Code,Grades,Reported?,K-12 Enrolled,K-12 Exempt,K-12 % Exempt,K-12 Medical Exemption,K-12 % Medical Exemption,K-12 Personal Exemption,K-12 % Personal Exemption,K-12 Religious Exemption,K-12 % Religious Exemption,K-12 Exempt for DT/Td,K-12 Exempt for Pertussis,K-12 exempt for Polio,K-12 exempt for Measles,K-12 Exempt for Mumps,K-12 Exempt for Rubella,K-12 Exempt for Hep B,K-12 Exempt for Varicella
2011,8838,University Child Development School,Private School,5062 9th Ave NE,Seattle,WA,98105,KING,Seattle Public Schools,17001,K-5,Yes,260,10,3.8%,2,0.8%,8,3.1%,0,0.0%,6,6,6,8,8,8,8,9
2011,8428,University Cooperative School,Private School,5601 University Ave NE,Seattle,WA,98105,KING,Seattle Public Schools,17001,K-5,Yes,82,19,23.2%,0,0.0%,19,23.2%,0,0.0%,11,12,13,15,10,10,17,9
2011,3064,University Elementary School,Public School,1613 S. University Rd.,Spokane,WA,99206,SPOKANE,Central Valley School District,32356,K-5,Yes,303,16,5.3%,1,0.3%,14,4.6%,1,0.3%,9,9,9,11,11,11,6,8
2011,3415,University High School,Public School,12420 E. 32nd Ave.,Spokane Valley,WA,99016,SPOKANE,Central Valley School District,32356,9-12,Yes,1685,82,4.9%,2,0.1%,79,4.7%,1,0.1%,57,56,47,45,45,45,44,0
2011,2223,University Place Primary,Public School,2708 W GRANDVIEW DR,UNIVERSITY PLACE,WA,98466,PIERCE,University Place School District,27083,K-4,Yes,537,18,3.4%,6,1.1%,11,2.0%,1,0.2%,9,10,8,7,8,8,9,10
2011,1790,University Place Special Educ,Public School,3717 GRANDVIEW DRIVE W,UNIVERSITY PLACE,WA,98466,PIERCE,University Place School District,27083,K-12,No,,,,,,,,,,,,,,,,,
2011,8399,University Preparatory,Private School,8000 25th Ave NE,Seattle,WA,98115,KING,Seattle Public Schools,17001,6-12,Yes,509,13,2.6%,1,0.2%,10,2.0%,2,0.4%,6,6,8,8,8,8,11,6
2011,8204,Upper Columbia Academy,Private School,3025 E Spangle Waverly Rd,Spangle,WA,99031,SPOKANE,Liberty School District,32362,9-12,No,,,,,,,,,,,,,,,,,
2011,1491,Upper Columbia Academy Elementary ,Private School,3025 E Spangle Waverly Rd,Spangle,WA,99031,SPOKANE,Liberty School District,32362,K-8,No,,,,,,,,,,,,,,,,,
2011,8541,Upper Valley Christian School,Private School,111 Ski Hill Dr,Leavenworth,WA,98826,CHELAN,Cascade School District,4228,K-12,No,,,,,,,,,,,,,,,,,
2011,4551,Utsalady Elementary,Public School,608 ARROWHEAD RD,CAMANO ISLAND,WA,98282,ISLAND,Stanwood-Camano School District,31401,K-5,Yes,368,53,14.4%,5,1.4%,48,13.0%,0,0.0%,28,28,29,34,34,34,23,36
2011,2787,Vale Elementary School,Public School,101 Pioneer Avenue,Cashmere,WA,98815,CHELAN,Cashmere School District,4222,K-4,Yes,1457,237,16.3%,163,11.2%,72,4.9%,2,0.1%,44,50,39,0,0,0,54,0
2011,3582,Valhalla Elementary School,Public School,27847 42ND AV S,AUBURN,WA,98001,KING,Federal Way School District,17210,K-5,Yes,544,16,2.9%,2,0.4%,14,2.6%,0,0.0%,20,20,15,12,12,12,18,18
2011,1742,Valley Academy Of Learning,Public School,1911 N Wenatchee Ave,WENATCHEE,WA,98801,CHELAN,Wenatchee School District,4246,K-12,Yes,196,40,20.4%,2,1.0%,35,17.9%,3,1.5%,30,30,24,28,28,28,25,14
2011,8443,Valley Christian School,Private School,1312 2nd St SE,Auburn,WA,98002,KING,Auburn School District,17408,K-8,No,,,,,,,,,,,,,,,,,
2011,8360,Valley Christian School,Private School,10212 E 9th Ave,Spokane,WA,99206,SPOKANE,Central Valley School District,32356,K-12,Yes,193,35,18.1%,1,0.5%,34,17.6%,0,0.0%,34,34,26,26,26,26,22,17
2011,8908,Valley School,Private School,309 31st Ave E,Seattle,WA,98112,KING,Seattle Public Schools,17001,K-5,No,,,,,,,,,,,,,,,,,
2011,2405,Valley School,Public School,3034 Huffman Rd,Valley,WA,99181,STEVENS,Valley School District,33070,K-8,No,,,,,,,,,,,,,,,,,
2011,5119,Valley View Early Childhood Center,Public School,17622 46th Ave S,SeaTac,WA,98188,KING,Highline School District,17401,K-PK,No,,,,,,,,,,,,,,,,,
2011,4588,Valley View Elementary,Public School,515 ZILLAH AVE,TOPPENISH,WA,98948,YAKIMA,Toppenish School District,39202,K-5,Yes,434,8,1.8%,0,0.0%,8,1.8%,0,0.0%,4,5,3,3,3,3,2,7
2011,4411,Valley View Elementary School,Public School,1508 E 3rd,Ellensburg,WA,98936,KITTITAS,Ellensburg School District,19401,K-5,Yes,448,26,5.8%,2,0.4%,22,4.9%,2,0.4%,11,14,16,17,17,17,14,17
2011,4145,Valley View Middle School,Public School,14308 Broadway Avenue SE,Snohomish,WA,98296,SNOHOMISH,Snohomish School District,31201,7-8,Yes,700,39,5.6%,6,0.9%,31,4.4%,2,0.3%,25,28,19,24,24,24,17,0
2011,2120,Van Asselt Elementary School,Public School,8311 BEACON AV S,SEATTLE,WA,98108,KING,Seattle Public Schools,17001,K-5,Yes,532,16,3.0%,0,0.0%,15,2.8%,1,0.2%,7,7,7,4,4,5,9,4
2011,4524,Vancouver Alternative Programs,Public School,2901 Falk Rd,Vancouver,WA,98661,CLARK,Vancouver School District,6037,6-12,No,,,,,,,,,,,,,,,,,
2011,8284,Vancouver Christian High School,Private School,8205 E Fourth Plain Blvd                                        ,Vancouver,WA,98662,CLARK,Vancouver School District,6037,6-12,Yes,90,4,4.4%,0,0.0%,4,4.4%,0,0.0%,1,2,1,1,1,1,3,1
2011,3556,Vancouver Home Connection,Public School,PO BOX 8937,Vancouver,WA,98668,CLARK,Vancouver School District,6037,K-12,No,,,,,,,,,,,,,,,,,
2011,1689,Vancouver School of Arts and Academics,Public School,3101 MAIN STREET,VANCOUVER,WA,98663,CLARK,Vancouver School District,6037,6-12,Yes,587,41,7.0%,2,0.3%,36,6.1%,3,0.5%,26,29,24,24,23,24,30,0
2011,5149,Vancouver Virtual Learning Academy,Public School,2901 Falk Rd,Vancouver,WA,98661,CLARK,Vancouver School District,6037,6-12,No,,,,,,,,,,,,,,,,,
2011,2419,Vashon Island High School,Public School,20120 VASHON HWY SW,VASHON,WA,98070,KING,Vashon Island School District,17402,9-12,Yes,515,62,12.0%,1,0.2%,61,11.8%,0,0.0%,48,48,48,50,50,50,49,0
2011,3056,Vaughn Elementary School,Public School,17521 Hall Road KPN,Vaughn,WA,98394,PIERCE,Peninsula School District,27401,K-5,Yes,378,35,9.3%,2,0.5%,33,8.7%,0,0.0%,28,28,25,24,24,24,16,29
2011,1438,Veritas Academy,Private School,6220 NE 185th St,Kenmore,WA,98028,KING,Northshore School District,17417,K-4,No,,,,,,,,,,,,,,,,,
2011,4166,Victor Falls Elementary,Public School,13802 Canyon Falls Blvd.,Bonney Lake,WA,98391,PIERCE,Sumner School District,27320,K-5,Yes,588,44,7.5%,2,0.3%,42,7.1%,0,0.0%,7,19,18,26,26,26,22,20
2011,3002,View Ridge Elementary,Public School,202 Alder St.,Everett,WA,98203,SNOHOMISH,Everett School District,31002,K-5,Yes,496,47,9.5%,5,1.0%,41,8.3%,1,0.2%,29,29,28,33,33,33,27,45
2011,2667,View Ridge Elementary School,Public School,7047 50 AV NE,SEATTLE,WA,98115,KING,Seattle Public Schools,17001,K-5,Yes,593,28,4.7%,5,0.8%,22,3.7%,0,0.0%,11,11,14,6,7,7,17,15
2011,2853,View Ridge Elementary School,Public School,3250 Spruce Avenue,Bremerton,WA,98310,KITSAP,Bremerton School District,18100,K-5,Yes,454,39,8.6%,3,0.7%,35,7.7%,1,0.2%,24,25,19,23,22,22,16,16
2011,3891,View Ridge Middle School,Public School,510 PIONEER STREET,RIDGEFIELD,WA,98642,CLARK,Ridgefield School District,6122,7-8,Yes,339,38,11.2%,1,0.3%,36,10.6%,1,0.3%,21,92,17,20,20,20,19,0
2011,8056,Villa Academy,Private School,5001 NE 50th St,Seattle,WA,98105,KING,Seattle Public Schools,17001,K-8,Yes,340,11,3.2%,3,0.9%,8,2.4%,0,0.0%,4,4,6,3,3,3,7,8
2011,4461,Vinland Elementary,Public School,22104 RHODODENDRON LN NW,POULSBO,WA,98370,KITSAP,North Kitsap School District,18400,K-5,Yes,436,42,9.6%,6,1.4%,36,8.3%,0,0.0%,21,20,15,19,19,19,27,19
2011,5020,Virgie Robinson Elementary,Public School,125 S. Wehe Ave,Pasco,WA,99301,FRANKLIN,Pasco School District,11001,K-5,Yes,784,5,0.6%,1,0.1%,3,0.4%,1,0.1%,4,4,3,5,5,5,3,4
2011,1799,Visions (Seamar Youth Center),Public School,1306 Dupont St,Bellingham,WA,98225,WHATCOM,Bellingham School District,37501,6-12,No,,,,,,,,,,,,,,,,,
2011,8146,Visitation School,Private School,3306 S 58th St,Tacoma,WA,98409,PIERCE,Tacoma School District,27010,K-8,Yes,131,4,3.1%,0,0.0%,4,3.1%,0,0.0%,3,3,4,4,3,3,3,4
2011,3369,Vista Elementary School,Public School,1701 NORTH YOUNG STREET,KENNEWICK,WA,99336,BENTON,Kennewick School District,3017,K-5,Yes,458,18,3.9%,1,0.2%,17,3.7%,0,0.0%,11,11,10,10,10,10,9,14
2011,3762,Vista Middle School,Public School,P.O. Box 1328,Ferndale,WA,98248,WHATCOM,Ferndale School District,37502,7-8,No,,,,,,,,,,,,,,,,,
2011,4517,Vossbeck Elementary School,Public School,1301 BRIDGEVIEW DR,LYNDEN,WA,98264,WHATCOM,Lynden School District,37504,K-5,Yes,445,29,6.5%,1,0.2%,28,6.3%,0,0.0%,15,16,17,14,15,15,14,12
2011,4307,Voyager Elementary,Public School,5615 Kopachuck Dr NW,Gig Harbor,WA,98335,PIERCE,Peninsula School District,27401,K-5,Yes,487,23,4.7%,3,0.6%,20,4.1%,0,0.0%,11,11,12,12,12,12,12,13
2011,4425,Voyager Middle School,Public School,11711 4th Ave W,Everett,WA,98204,SNOHOMISH,Mukilteo School District,31006,6-8,Yes,808,31,3.8%,3,0.4%,28,3.5%,0,0.0%,22,22,14,11,11,11,13,7
2011,8121,Voyager Montessori,Private School,8225 High School Rd,Bainbridge Island,WA,98110,KITSAP,Bainbridge Island School District,18303,1-6,Yes,36,3,8.3%,0,0.0%,3,8.3%,0,0.0%,1,1,1,2,2,2,3,2
2011,2799,W F West High School,Public School,342 SW 16th Street,Chehalis,WA,98532,LEWIS,Chehalis School District,21302,9-12,Yes,967,55,5.7%,0,0.0%,29,3.0%,26,2.7%,10,20,21,23,24,24,34,0
2011,8407,Wa He Lut Indian School,Tribal School,,Olympia,WA,98513,THURSTON,North Thurston Public Schools,34003,K-8,No,,,,,,,,,,,,,,,,,
2011,5125,Wade King Elementary School,Public School,2155 Yew Street Rd,Bellingham,WA,98229,WHATCOM,Bellingham School District,37501,K-5,Yes,458,58,12.7%,2,0.4%,55,12.0%,1,0.2%,23,23,31,26,26,26,29,39
2011,3467,Wahkiakum High School,Public School,PO Box 398,CATHLAMET,WA,98612,WAHKIAKUM,Wahkiakum School District,35200,9-12,No,,,,,,,,,,,,,,,,,
2011,4254,Wahluke High School,Public School,P.O. Box 907,Mattawa,WA,99349,GRANT,Wahluke School District,13073,9-12,Yes,492,3,0.6%,0,0.0%,0,0.0%,3,0.6%,2,3,3,3,3,3,3,0
2011,5144,Wahluke Junior High,Public School,PO Box 907,Mattawa,WA,99349,GRANT,Wahluke School District,13073,7-8,Yes,465,5,1.1%,0,0.0%,3,0.6%,2,0.4%,4,5,5,4,4,4,4,0
2011,3116,Wainwright,Public School,130 Alameda Ave,Tacoma,WA,98466,PIERCE,Tacoma School District,27010,K-5,No,,,,,,,,,,,,,,,,,
2011,2712,Waitsburg Elementary School,Public School,184 Academy,Waitsburg,WA,99361,WALLA WALLA,Waitsburg School District,36401,K-5,Yes,122,6,4.9%,1,0.8%,5,4.1%,0,0.0%,4,4,3,3,3,3,2,2
2011,2386,Waitsburg High School,Public School,420 Coppei Ave,Waitsburg,WA,99361,WALLA WALLA,Waitsburg School District,36401,9-12,Yes,118,13,11.0%,0,0.0%,13,11.0%,0,0.0%,5,8,6,5,5,5,7,0
2011,3808,Waldron Island School,Public School,1 SCHOOL ROAD,WALDRON ISLAND,WA,98297,SAN JUAN,Orcas Island School District,28137,1-8,Yes,10,2,20.0%,0,0.0%,2,20.0%,0,0.0%,1,1,1,2,2,2,2,1
2011,3468,Walla Walla High School,Public School,800 ABBOTT RD,WALLA WALLA,WA,99362,WALLA WALLA,Walla Walla Public Schools,36140,9-12,Yes,1935,73,3.8%,4,0.2%,63,3.3%,6,0.3%,39,65,42,47,47,47,48,0
2011,8214,Walla Walla Valley Academy,Private School,300 SW Academy Way,College Place,WA,99324,WALLA WALLA,College Place School District,36250,9-12,No,,,,,,,,,,,,,,,,,
2011,2624,Wallace Elementary,Public School,410 Elm St,Kelso,WA,98626,COWLITZ,Kelso School District,8458,K-5,Yes,368,10,2.7%,0,0.0%,9,2.4%,1,0.3%,6,6,6,8,8,8,5,5
2011,2495,Waller Road Elementary,Public School,6312 Waller Rd E,Tacoma,WA,98443,PIERCE,Puyallup School District,27003,K-6,Yes,283,21,7.4%,0,0.0%,21,7.4%,0,0.0%,12,12,10,11,11,11,9,12
2011,2828,Walnut Grove Elementary,Public School,6103 NE 72ND AVE,VANCOUVER,WA,98661,CLARK,Vancouver School District,6037,K-5,Yes,742,62,8.4%,0,0.0%,60,8.1%,2,0.3%,42,43,42,46,47,46,34,43
2011,2570,Walter Strom Middle School,Public School,2694  SR 903,Cle Elum,WA,98922,KITTITAS,Cle Elum-Roslyn School District,19404,6-8,Yes,214,10,4.7%,1,0.5%,8,3.7%,1,0.5%,6,6,6,6,6,6,5,0
2011,3141,Wapato High School,Public School,1103 S. Wasco Avenue,Wapato,WA,98951,YAKIMA,Wapato School District,39207,9-12,Yes,3383,8,0.2%,4,0.1%,4,0.1%,0,0.0%,4,4,3,7,7,7,2,4
2011,2131,Wapato Middle School,Public School,1309 Kateri Lane,Wapato,WA,98951,YAKIMA,Wapato School District,39207,6-8,Yes,3383,8,0.2%,4,0.1%,4,0.1%,0,0.0%,4,4,3,7,7,7,2,4
2011,2792,Warden Elementary,Public School,101 W. BECK WAY,WARDEN,WA,98857,GRANT,Warden School District,13146,K-5,No,,,,,,,,,,,,,,,,,
2011,3273,Warden High School,Public School,101 W. BECK WAY,WARDEN,WA,98857,GRANT,Warden School District,13146,9-12,No,,,,,,,,,,,,,,,,,
2011,8335,Warden Hutterian School,Private School,1054 W Harder Rd,Warden,WA,98857,GRANT,Lind School District,1158,K-12,No,,,,,,,,,,,,,,,,,
2011,3909,Warden Middle School,Public School,101 W. BECK WAY,WARDEN,WA,98857,GRANT,Warden School District,13146,6-8,No,,,,,,,,,,,,,,,,,
2011,4360,Warren Hunt Elem,Public School,12801 144th St E,Puyallup,WA,98374,PIERCE,Puyallup School District,27003,K-6,Yes,666,18,2.7%,0,0.0%,18,2.7%,0,0.0%,13,13,11,1,1,1,13,2
2011,5156,Washington Academy of Arts and Technology,Public School,12325 E Grace Ave,Spokane Valley,WA,99016,SPOKANE,East Valley School District (Spokane),32361,K-12,No,,,,,,,,,,,,,,,,,
2011,3565,Washington Elementary,Public School,2908 S ST,VANCOUVER,WA,98663,CLARK,Vancouver School District,6037,K-5,Yes,399,16,4.0%,0,0.0%,13,3.3%,3,0.8%,16,16,16,16,16,16,16,16
2011,2717,Washington Elementary,Public School,1110 S. 6th Street,Sunnyside,WA,98944,YAKIMA,Sunnyside School District,39201,1-5,Yes,664,4,0.6%,1,0.2%,3,0.5%,0,0.0%,4,4,4,4,4,4,3,4
2011,2326,Washington Elementary School,Public School,20 E ST NE,AUBURN,WA,98002,KING,Auburn School District,17408,K-5,Yes,440,21,4.8%,1,0.2%,19,4.3%,1,0.2%,6,14,14,15,15,15,15,12
2011,3144,Washington Elementary School,Public School,105 WEST 21ST AVENUE,KENNEWICK,WA,99337,BENTON,Kennewick School District,3017,K-5,Yes,503,14,2.8%,0,0.0%,14,2.8%,0,0.0%,7,7,6,7,7,7,5,6
2011,2907,Washington Elementary School,Public School,1401 WASHINGTON ST.,WENATCHEE,WA,98801,CHELAN,Wenatchee School District,4246,K-5,Yes,582,22,3.8%,6,1.0%,15,2.6%,1,0.2%,10,10,12,13,13,13,12,10
2011,2768,Washington Elementary School,Public School,800 Field Street,Centralia,WA,98531,LEWIS,Centralia School District,21401,K-6,Yes,391,15,3.8%,0,0.0%,15,3.8%,0,0.0%,8,8,9,9,9,9,10,0
2011,2880,Washington Elementary School,Public School,1020 McLean Rd,Mount Vernon,WA,98273,SKAGIT,Mount Vernon School District,29320,K-6,Yes,467,20,4.3%,9,1.9%,10,2.1%,1,0.2%,15,16,14,12,12,12,11,8
2011,3648,Washington High School,Public School,12420 Ainsworth Ave S,Tacoma,WA,98444,PIERCE,Franklin Pierce School District,27402,9-12,Yes,1008,23,2.3%,1,0.1%,21,2.1%,1,0.1%,21,21,10,11,11,11,10,0
2011,4064,Washington Middle School,Public School,2101 S JACKSON ST,SEATTLE,WA,98144,KING,Seattle Public Schools,17001,6-8,Yes,1124,80,7.1%,4,0.4%,74,6.6%,1,0.1%,51,51,42,18,19,19,56,26
2011,3711,Washington Middle School,Public School,3100 CAIN RD SE,OLYMPIA,WA,98501,THURSTON,Olympia School District,34111,6-8,Yes,774,69,8.9%,2,0.3%,66,8.5%,1,0.1%,34,41,34,34,34,34,46,0
2011,2314,Washington Middle School,Public School,510 S 9th St,Yakima,WA,98901,YAKIMA,Yakima School District,39007,6-8,Yes,714,3,0.4%,0,0.0%,2,0.3%,1,0.1%,1,1,2,2,2,2,1,0
2011,5958,Washington Network for Innovative Careers,Public School,PO Box 97039,Redmond,WA,98073,KING,Lake Washington School District,17414,9-12,No,,,,,,,,,,,,,,,,,
2011,4246,Washington School for the Deaf,Institution,611 Grand Blvd,VANCOUVER,WA,98661,CLARK,Vancouver School District,6037,K-12,Yes,100,2,2.0%,0,0.0%,2,2.0%,0,0.0%,2,2,2,2,2,2,2,2
2011,1988,Washington Virtual Academy,Public School,1854 McNeil ST,Steilacoom,WA,98327,PIERCE,Steilacoom Hist. School District,27001,K-8,No,,,,,,,,,,,,,,,,,
2011,5195,Washington Virtual Academy Omak Elementary,Public School,PO Box 833,Omak,WA,98841,OKANOGAN,Omak School District,24019,K-5,No,,,,,,,,,,,,,,,,,
2011,5197,Washington Virtual Academy Omak High School,Public School,PO Box 833,Omak,WA,98841,OKANOGAN,Omak School District,24019,9-12,No,,,,,,,,,,,,,,,,,
2011,5196,Washington Virtual Academy Omak Middle School,Public School,PO Box 833,Omak,WA,98841,OKANOGAN,Omak School District,24019,6-8,No,,,,,,,,,,,,,,,,,
2011,5134,Washington Youth Academy,Institution,1207 Carver St,Bremerton,WA,98312,KITSAP,Bremerton School District,18100,9-12,No,,,,,,,,,,,,,,,,,
2011,2083,Washington-Hoyt,Public School,3701 N 26th St,Tacoma,WA,98407,PIERCE,Tacoma School District,27010,K-5,Yes,423,23,5.4%,4,0.9%,19,4.5%,0,0.0%,10,10,10,11,11,11,14,16
2011,3147,Washougal High School,Public School,1201 39TH ST,WASHOUGAL,WA,98671,CLARK,Washougal School District,6112,9-12,Yes,902,52,5.8%,4,0.4%,45,5.0%,3,0.3%,15,29,22,32,32,32,31,0
2011,1899,Washougal Special Services,Public School,4855 Evergreen Way,WASHOUGAL,WA,98671,CLARK,Washougal School District,6112,K-PK,No,,,,,,,,,,,,,,,,,
2011,3075,Washtucna Elementary/High School,Public School,P.O. Box 688,Washtucna,WA,99371,ADAMS,Washtucna School District,1109,K-12,Yes,68,5,7.4%,0,0.0%,5,7.4%,0,0.0%,3,3,3,3,3,3,2,
2011,2161,Waterville Elementary,Public School,PO Box 490,Waterville,WA,98858,DOUGLAS,Waterville School District,9209,K-6,Yes,273,18,6.6%,2,0.7%,16,5.9%,0,0.0%,7,10,8,6,7,7,10,3
2011,2162,Waterville High School,Public School,PO Box 490,Waterville,WA,98858,DOUGLAS,Waterville School District,9209,7-12,No,,,,,,,,,,,,,,,,,
2011,5109,WAVA,Public School,200 E Fremont,Monroe,WA,98272,SNOHOMISH,Monroe School District,31103,9-12,No,,,,,,,,,,,,,,,,,
2011,3394,Wayne M Henkle Middle School,Public School,480 NW LOOP ROAD,WHITE SALMON,WA,98672,KLICKITAT,White Salmon Valley School District,20405,5-8,No,,,,,,,,,,,,,,,,,
2011,3026,Wedgwood Elementary School,Public School,2720 NE 85 ST,SEATTLE,WA,98115,KING,Seattle Public Schools,17001,K-5,Yes,449,16,3.6%,2,0.4%,14,3.1%,0,0.0%,12,12,11,2,2,2,15,1
2011,4069,Wellington Elementary,Public School,16501 NE 195 ST,Woodinville,WA,98072,KING,Northshore School District,17417,K-6,Yes,567,33,5.8%,1,0.2%,32,5.6%,0,0.0%,19,19,20,19,19,19,22,15
2011,5957,Wellpinit Alliance - Yakama Nation,Tribal School,PO Box 151,Toppenish,WA,98948,YAKIMA,Wellpinit School District,33049,K-12,No,,,,,,,,,,,,,,,,,
2011,5217,Wellpinit Alliance -Columbia Basin J.C.,Institution,6739 24th Avenue North East,Moses Lake,WA,98837,GRANT,Wellpinit School District,33049,11-12,No,,,,,,,,,,,,,,,,,
2011,1851,Wellpinit Alliance High School,Public School,6231 OLD SCHOOL RD,WELLPINIT,WA,99040,STEVENS,Wellpinit School District,33049,8-12,No,,,,,,,,,,,,,,,,,
2011,2549,Wellpinit Elementary School,Public School,PO Box 390,Wellpinit,WA,99040,STEVENS,Wellpinit School District,33049,K-5,No,,,,,,,,,,,,,,,,,
2011,2550,Wellpinit High School,Public School,PO Box 390,Wellpinit,WA,99040,STEVENS,Wellpinit School District,33049,9-12,No,,,,,,,,,,,,,,,,,
2011,4232,Wellpinit Middle School,Public School,PO Box 390,Wellpinit,WA,99040,STEVENS,Wellpinit School District,33049,6-8,No,,,,,,,,,,,,,,,,,
2011,1911,Wellpinit-Fort Semco High School,Public School,40 ABELLA LANE,WHITE SWAN,WA,98952,YAKIMA,Wellpinit School District,33049,11-12,No,,,,,,,,,,,,,,,,,
2011,8964,WellSpring Community School,Private School,920 24th St,Bellingham,WA,98225,WHATCOM,Bellingham School District,37501,8-12,No,,,,,,,,,,,,,,,,,
2011,2134,Wenatchee High School,Public School,1101 MILLERDALE AVE,WENATCHEE,WA,98801,CHELAN,Wenatchee School District,4246,9-12,Yes,2108,72,3.4%,10,0.5%,59,2.8%,3,0.1%,15,37,24,36,36,36,43,0
2011,1445,Wenatchee Montessori Elementary,Private School,151 Worthen St   ,Wenatchee,WA,98801,CHELAN,Wenatchee School District,4246,1-6,No,,,,,,,,,,,,,,,,,
2011,4105,Wenatchee Valley Technical Skills Center,Public School,327 E PENNY ROAD STE D,WENATCHEE,WA,98801,CHELAN,Wenatchee School District,4246,9-12,Yes,312,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0,0,0,0,0,0,0
2011,2702,West Auburn Senior High School,Public School,401 W MAIN ST,AUBURN,WA,98001,KING,Auburn School District,17408,9-12,Yes,197,3,1.5%,0,0.0%,3,1.5%,0,0.0%,0,1,1,2,2,2,2,0
2011,2613,West Hills Elementary,Public School,520 S National Ave,Bremerton,WA,98312,KITSAP,Bremerton School District,18100,K-5,No,,,,,,,,,,,,,,,,,
2011,3433,West Mercer Elementary,Public School,4141 81st Ave SE,Mercer Island,WA,98040,KING,Mercer Island School District,17400,K-5,Yes,692,24,3.5%,4,0.6%,18,2.6%,2,0.3%,14,11,11,12,12,12,13,8
2011,2645,West Seattle Elementary School,Public School,6760 34 AV SW,SEATTLE,WA,98126,KING,Seattle Public Schools,17001,K-5,Yes,407,15,3.7%,1,0.2%,14,3.4%,0,0.0%,8,8,8,3,3,3,8,7
2011,2234,West Seattle High School,Public School,3000 CALIFORNIA AV SW,SEATTLE,WA,98116,KING,Seattle Public Schools,17001,9-12,Yes,990,49,4.9%,9,0.9%,38,3.8%,2,0.2%,24,24,19,11,12,12,34,26
2011,8828,West Seattle Montessori School,Private School,11215 16th Ave SW,Seattle,WA,98146,KING,Seattle Public Schools,17001,K-8,No,,,,,,,,,,,,,,,,,
2011,8301,West Sound Academy,Private School,16571 Creative Dr NE,Poulsbo,WA,98370,KITSAP,North Kitsap School District,18400,6-12,No,,,,,,,,,,,,,,,,,
2011,4038,West Sound Technical Skills Center,Public School,101 National Avenue,Bremerton,WA,98312,KITSAP,Bremerton School District,18100,11-12,No,,,,,,,,,,,,,,,,,
2011,1755,West Valley City School,Public School,8920 E VALLEYWAY,SPOKANE,WA,99212,SPOKANE,West Valley School District (Spokane),32363,5-8,Yes,224,20,8.9%,3,1.3%,16,7.1%,1,0.4%,12,12,11,14,14,14,11,0
2011,3195,West Valley High School,Public School,8301 E BUCKEYE,SPOKANE,WA,99212,SPOKANE,West Valley School District (Spokane),32363,9-12,Yes,903,88,9.7%,24,2.7%,64,7.1%,0,0.0%,27,43,29,46,46,47,53,0
2011,3074,West Valley High School,Public School,9800 Zier Rd,Yakima,WA,98908,YAKIMA,West Valley School District (Yakima),39208,10-12,Yes,1045,34,3.3%,8,0.8%,24,2.3%,2,0.2%,11,22,14,19,19,19,21,0
2011,5221,West Valley High School Freshman Campus,Public School,9206 Zier Road,Yakima,WA,98908,YAKIMA,West Valley School District (Yakima),39208,9-9,No,,,,,,,,,,,,,,,,,
2011,4040,West Valley Jr High,Public School,7505 Zier Rd,Yakima,WA,98908,YAKIMA,West Valley School District (Yakima),39208,7-8,Yes,822,22,2.7%,5,0.6%,17,2.1%,0,0.0%,16,14,10,11,11,11,12,0
2011,4506,West Valley Middle School,Public School,1500 S 75th Ave,Yakima,WA,98908,YAKIMA,West Valley School District (Yakima),39208,5-6,Yes,829,30,3.6%,5,0.6%,24,2.9%,1,0.1%,12,17,14,14,14,14,12,0
2011,5008,West Valley Preschool,Public School,3006 S Wiley Rd,Yakima,WA,98903,YAKIMA,West Valley School District (Yakima),39208,K-PK,No,,,,,,,,,,,,,,,,,
2011,2946,West View Elementary,Public School,515 W VICTORIA AVE,BURLINGTON,WA,98233,SKAGIT,Burlington-Edison School District,29100,K-8,Yes,356,9,2.5%,2,0.6%,7,2.0%,0,0.0%,10,10,10,8,8,8,11,11
2011,2142,West Woodland Elementary School,Public School,5601 4 AV NW,SEATTLE,WA,98107,KING,Seattle Public Schools,17001,K-5,Yes,474,38,8.0%,2,0.4%,34,7.2%,2,0.4%,23,22,24,5,4,4,26,12
2011,8996,Westgate Christian School,Private School,7111 N Nine Mile Rd,Spokane,WA,99208,SPOKANE,Spokane School District,32081,K-6,No,,,,,,,,,,,,,,,,,
2011,3186,Westgate Elementary,Public School,9601 220TH ST SW,EDMONDS,WA,98020,SNOHOMISH,Edmonds School District,31015,K-6,No,,,,,,,,,,,,,,,,,
